X,Y,Computed_Area,Computed Perimeter,Border Index,Minimum Ellipse Ratio,Minimum Ellipse Rotation,Minimum Enclosing Circle,Compactness,Edge Count,homogeneity,contrast,dissimilarity,entropy,mean,variance,std.Dev
2100.0,217.8,155.0,68.0,1088.0,0.879536507402,142.555847168,10.0292863846,0.421234309673,43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2112.4,151.6,105.0,56.0,784.0,0.742809289488,80.9078063965,8.30412578583,0.420749038458,41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2117.6,219.0,80.0,46.0,529.0,0.856194709765,71.3735733032,6.35270214081,0.475099086761,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2129.3,183.0,62.0,38.0,361.0,0.793374634809,137.238372803,5.66941928864,0.53955334425,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2142.6,128.4,263.0,124.0,3224.0,0.593453557289,25.667547226,16.1318702698,0.214942485094,77.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2152.7,229.9,54.0,44.0,484.0,0.35862404998,79.8053970337,8.38359260559,0.35050830245,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2155.7,85.7,251.0,96.0,2016.0,0.855774733382,132.279800415,12.6302051544,0.342248171568,65.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2160.0,119.3,104.0,64.0,960.0,0.450292672712,176.692367554,10.8149995804,0.319068014622,41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2162.8,2.5,15.0,20.0,100.0,0.570292604984,15.9046154022,3.25714588165,0.471238911152,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2167.3,65.9,39.0,32.0,256.0,0.751916713752,119.908103943,4.87925195694,0.478602021933,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2176.7,95.4,126.0,58.0,841.0,0.844191826194,179.368515015,8.27324104309,0.470678597689,42.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2179.7,194.6,42.0,36.0,324.0,0.875064089181,136.06578064,4.76763629913,0.407243520021,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2183.5,64.3,90.0,54.0,702.0,0.573357872485,42.4937171936,8.75500011444,0.38785097003,37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2185.2,247.7,26.0,28.0,196.0,0.590050639555,23.7271823883,4.88571882248,0.416741907597,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2195.3,16.0,72.0,46.0,529.0,0.597558788923,152.024017334,6.77376747131,0.427589178085,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2198.6,71.1,73.0,42.0,441.0,0.74227696238,5.8626074791,6.28696489334,0.520036876202,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2200.7,143.1,76.0,44.0,484.0,0.700577454998,8.65455913544,6.89125299454,0.493307948112,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2202.0,128.5,94.0,50.0,625.0,0.734758931614,161.907730103,7.86233091354,0.472495555878,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2202.3,208.1,51.0,36.0,324.0,0.804825727559,26.0310840607,5.24980163574,0.494509994984,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2213.4,117.7,56.0,38.0,361.0,0.747459965436,30.3034477234,5.87190341949,0.487338513136,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2213.5,54.6,14.0,18.0,81.0,0.742713281058,0.284846901894,2.87893748283,0.54299134016,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2215.5,197.4,12.0,22.0,121.0,0.542669791974,143.144104004,3.74925661087,0.311562895775,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2219.2,218.2,19.0,24.0,144.0,0.849238908873,62.1231307983,3.25714612007,0.414515703917,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2220.9,38.2,32.0,40.0,400.0,0.473782582274,5.43089818954,7.22836923599,0.251327425241,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2222.4,51.1,18.0,26.0,169.0,0.449939199142,139.783966064,4.15206289291,0.334607511759,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2230.6,192.9,142.0,90.0,1890.0,0.558775552838,166.302200317,13.9430961609,0.220299348235,55.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2227.9,108.9,113.0,56.0,784.0,0.809291250027,173.000076294,8.30412578583,0.452806085348,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2229.5,3.1,29.0,30.0,225.0,0.427753815704,150.269271851,5.00490045547,0.404916375875,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2231.0,48.0,13.0,42.0,441.0,0.229012425428,23.472410202,8.14286518097,0.09260930866,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2232.1,144.9,25.0,24.0,144.0,0.532731246525,65.4566955566,4.60629987717,0.545415401459,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2231.4,236.3,45.0,40.0,400.0,0.549851308372,167.474655151,6.77376747131,0.353429198265,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2242.8,108.0,36.0,38.0,361.0,0.356207209663,35.3765144348,7.00475740433,0.313289016485,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2254.5,92.8,171.0,64.0,1024.0,0.579519759412,21.6474475861,10.8639364243,0.524621427059,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2251.4,223.3,43.0,32.0,256.0,0.670564778693,56.1678886414,5.0721616745,0.527689397335,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2254.9,47.2,60.0,46.0,529.0,0.402545266503,56.5851860046,7.86113405228,0.356324315071,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2260.1,17.0,271.0,110.0,2915.0,0.335073435237,25.4708900452,17.9143028259,0.281445175409,74.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2258.7,145.1,107.0,50.0,625.0,0.641853475976,149.990890503,7.87923812866,0.537840664387,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2266.7,132.5,187.0,90.0,1845.0,0.644429950393,135.858139038,12.1199226379,0.290112525225,65.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2264.5,195.3,202.0,74.0,1369.0,0.601779482801,121.3227005,11.0934391022,0.463551312685,58.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2274.0,154.6,47.0,40.0,400.0,0.524733387462,62.5163574219,6.37019824982,0.369137167931,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2276.5,208.5,103.0,54.0,702.0,0.870445310391,166.883605957,7.75679206848,0.443873852491,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2279.2,22.1,152.0,70.0,1225.0,0.524479661291,149.759521484,10.9126548767,0.389813959599,52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2278.3,50.8,54.0,40.0,400.0,0.817775062333,176.383071899,5.78162002563,0.424115031958,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2284.8,118.8,193.0,72.0,1260.0,0.497451170592,176.157211304,12.1216602325,0.467845201492,41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2292.3,193.4,35.0,32.0,256.0,0.562280372225,179.963150024,5.2519903183,0.42951464653,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2296.3,44.6,76.0,56.0,756.0,0.331631967943,164.673065186,10.4279556274,0.304542154074,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2298.8,23.7,72.0,42.0,441.0,0.632936045326,129.853118896,6.92861604691,0.512913107872,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2302.5,59.4,82.0,46.0,529.0,0.813214214537,149.834732056,6.73881244659,0.486976563931,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2302.4,207.1,24.0,26.0,169.0,0.586239938502,30.2733974457,4.40016174316,0.446143329144,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2303.8,34.6,28.0,26.0,169.0,0.803488527018,151.706848145,3.92212319374,0.520500600338,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2058.0,392.4,113.0,50.0,625.0,0.768800443258,168.482131958,7.54105901718,0.567999958992,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2063.3,440.4,39.0,36.0,324.0,0.540701799776,33.0554771423,5.54671955109,0.378154695034,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2071.3,432.8,14.0,22.0,121.0,0.620017924573,139.999465942,3.25714612007,0.363490074873,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2084.5,473.8,83.0,50.0,600.0,0.641294063927,179.146011353,7.74214792252,0.417203515768,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2103.5,389.4,121.0,74.0,1369.0,0.323590370956,145.330490112,12.0558404922,0.277671813965,58.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2101.6,460.2,74.0,46.0,529.0,0.522139673398,11.377245903,7.99494981766,0.439466655254,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2114.9,502.5,286.0,134.0,3618.0,0.564306807444,154.152603149,18.461151123,0.200154945254,94.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2115.0,459.5,49.0,38.0,361.0,0.449960516858,166.1277771,7.17312002182,0.426421195269,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2133.4,478.4,264.0,96.0,2064.0,0.742043499928,136.849761963,12.9194345474,0.359974175692,66.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2134.1,302.9,35.0,52.0,650.0,0.301800865738,127.855033875,8.77013397217,0.162656441331,42.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2133.7,359.1,27.0,26.0,169.0,0.845643015722,69.4809875488,3.74925661087,0.501911282539,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2137.7,420.1,82.0,44.0,484.0,0.710670100118,148.240615845,6.69500017166,0.532253324986,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2151.9,390.5,43.0,42.0,399.0,0.582174270499,86.0851821899,6.20142126083,0.306323111057,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2157.8,459.5,83.0,46.0,529.0,0.838481710641,39.4122848511,6.51429224014,0.492915302515,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2167.6,504.5,192.0,82.0,1599.0,0.8369045023,96.0242385864,11.263710022,0.358825564384,56.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2167.9,291.2,8.0,24.0,144.0,0.385642115068,43.3269195557,4.03887891769,0.174532935023,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2176.1,257.4,37.0,34.0,289.0,0.491209741118,56.3367767334,6.00588035583,0.402210831642,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2182.0,405.8,91.0,50.0,625.0,0.714356241161,105.501853943,8.14286518097,0.457415908575,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2182.6,301.5,41.0,48.0,504.0,0.321535980149,87.6257858276,8.30412578583,0.223620310426,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2179.6,344.6,20.0,24.0,144.0,0.62267728296,106.879875183,4.24679851532,0.436332345009,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2184.6,419.4,106.0,62.0,961.0,0.250297732253,133.957702637,11.1411542892,0.346523225307,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2190.8,484.5,188.0,82.0,1599.0,0.453863073936,69.3453674316,14.0661945343,0.351350069046,48.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2185.8,324.4,129.0,82.0,1681.0,0.381245738794,33.2899513245,14.5390615463,0.24108594656,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2191.4,389.2,140.0,74.0,1295.0,0.689834784689,107.406265259,10.5039806366,0.321273177862,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2194.0,502.1,22.0,26.0,169.0,0.600106039877,41.8028640747,3.92212319374,0.408964753151,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2197.2,410.6,62.0,46.0,529.0,0.550497857215,148.174880981,7.6560254097,0.36820179224,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2202.8,378.2,29.0,30.0,225.0,0.569721001609,136.083068848,4.88571882248,0.404916375875,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2204.4,309.3,49.0,42.0,441.0,0.420059074935,29.4823570251,6.69500017166,0.349065870047,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2209.2,479.8,50.0,36.0,324.0,0.701926414185,87.5397720337,5.3767580986,0.484813690186,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2207.1,358.0,16.0,20.0,100.0,0.698931718859,24.9285392761,3.25714612007,0.502654850483,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2210.7,504.5,75.0,58.0,812.0,0.461025150785,15.7036800385,9.83906078339,0.280165821314,43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2217.2,297.8,74.0,56.0,784.0,0.319314052927,59.2156143188,9.21259975433,0.296527892351,44.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2218.0,256.2,27.0,28.0,196.0,0.661316746934,129.705825806,4.60629987717,0.432770431042,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2219.8,385.4,73.0,42.0,441.0,0.793903734866,61.3297157288,6.02792024612,0.520036876202,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2220.2,318.8,54.0,40.0,400.0,0.50040103372,163.273635864,6.11947107315,0.424115031958,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2220.1,365.3,34.0,30.0,225.0,0.865728105528,179.879821777,4.40185260773,0.474729567766,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2229.6,280.7,135.0,90.0,1845.0,0.514604411418,154.27583313,12.9439821243,0.209439516068,61.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2224.8,333.7,15.0,20.0,100.0,0.843741415048,132.973876953,2.80150341988,0.471238911152,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2227.7,377.8,33.0,36.0,324.0,0.492409388726,147.533950806,6.00588035583,0.319977045059,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2227.9,420.4,57.0,52.0,624.0,0.41586609111,165.86138916,8.99408817291,0.264897614717,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237.6,263.6,98.0,58.0,841.0,0.443586706523,157.453933716,9.99949169159,0.366083353758,41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2239.6,506.0,91.0,48.0,576.0,0.67154457704,94.649848938,7.74214792252,0.496328026056,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2241.7,461.6,41.0,42.0,441.0,0.306399665455,130.635406494,7.6560254097,0.292075514793,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2246.9,399.3,84.0,44.0,484.0,0.77068156803,96.5588989258,6.87095689774,0.545235097408,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2251.4,269.9,123.0,54.0,729.0,0.823379713155,35.8592643738,7.58019638062,0.530062973499,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2250.9,288.3,62.0,40.0,400.0,0.844043767888,18.380235672,5.76674032211,0.486946880817,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2257.4,353.5,160.0,72.0,1260.0,0.742038491104,147.293319702,10.663974762,0.38785097003,53.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2260.4,502.5,69.0,52.0,676.0,0.310251079088,11.1657409668,9.83906078339,0.320665538311,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2264.5,371.9,58.0,40.0,400.0,0.755961046775,147.660400391,5.87190341949,0.455530941486,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2263.2,442.9,18.0,24.0,144.0,0.686162432078,37.2539634705,3.75152897835,0.392699092627,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2266.4,312.8,88.0,50.0,625.0,0.605258095076,24.1250782013,7.793364048,0.442336291075,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2275.2,437.4,76.0,56.0,784.0,0.669341824648,127.459060669,7.97283983231,0.304542154074,44.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2275.5,392.4,30.0,30.0,210.0,0.628572371145,157.055389404,5.0721616745,0.418879032135,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2281.1,294.0,93.0,48.0,576.0,0.682196547353,66.4810943604,7.55686807632,0.507236301899,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2280.0,372.4,96.0,50.0,625.0,0.676559818777,175.93611145,7.793364048,0.482548624277,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2282.3,325.7,98.0,56.0,756.0,0.787693442148,136.851272583,7.84424638748,0.392699092627,37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2287.1,469.5,97.0,66.0,957.0,0.519861700184,67.8162002563,10.3641748428,0.279829651117,45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2286.1,267.4,132.0,76.0,1444.0,0.304317036546,22.0378894806,13.2004861832,0.287181615829,47.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2284.3,313.4,28.0,30.0,225.0,0.584843418903,39.8219337463,4.66987895966,0.390953779221,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2290.8,349.8,23.0,30.0,225.0,0.783082890289,110.212333679,4.3642578125,0.32114058733,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2300.2,340.7,35.0,36.0,324.0,0.723705604128,27.8114452362,5.3767580986,0.339369595051,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2048.2,760.0,19.0,28.0,196.0,0.555460591692,34.4404258728,4.24679851532,0.304542154074,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2052.0,661.0,56.0,36.0,324.0,0.748118230833,131.520477295,5.30224990845,0.54299134016,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2055.9,537.8,30.0,34.0,272.0,0.835601809423,122.03817749,5.022793293,0.326116889715,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2063.5,713.0,71.0,52.0,650.0,0.616839444989,138.76171875,7.61195468903,0.32996019721,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2069.6,669.6,164.0,74.0,1369.0,0.572292914465,126.575561523,10.8272542953,0.376348555088,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2071.0,563.8,138.0,56.0,784.0,0.704135770447,113.093559265,8.99408817291,0.552984416485,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2071.2,730.4,141.0,70.0,1155.0,0.887837359107,166.37789917,9.684466362,0.361603736877,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2074.5,613.7,110.0,56.0,756.0,0.618546203263,113.753791809,8.34149551392,0.440784692764,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2087.2,533.5,177.0,78.0,1521.0,0.394097669857,150.540969849,13.8667993546,0.365589678288,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2089.2,682.6,96.0,66.0,1089.0,0.30444721579,143.957046509,11.8561897278,0.276944816113,43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2089.3,735.5,125.0,58.0,841.0,0.637771743346,42.7818069458,8.80032348633,0.466943025589,41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2091.6,622.2,102.0,50.0,625.0,0.80799027994,143.653015137,7.30336952209,0.512707948685,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2093.3,764.2,99.0,52.0,676.0,0.634643724016,118.182136536,7.99494981766,0.460085302591,41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2092.3,708.6,80.0,56.0,784.0,0.394073671386,152.04347229,9.4541425705,0.320570707321,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2103.6,555.3,162.0,128.0,3584.0,0.44729361488,147.319488525,17.2030677795,0.124252445996,94.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2107.8,668.2,113.0,56.0,784.0,0.527659186377,70.3605575562,9.12582302094,0.452806085348,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2103.1,745.2,25.0,24.0,144.0,0.884469877432,95.6420516968,3.51342535019,0.545415401459,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2106.9,691.6,72.0,50.0,625.0,0.596363365837,131.878448486,7.60388374329,0.361911475658,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2109.6,627.0,69.0,48.0,576.0,0.544125049484,125.913887024,7.17312002182,0.376336634159,41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2112.3,731.7,198.0,78.0,1521.0,0.41974884489,25.7226772308,13.1299753189,0.408964723349,44.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2113.9,710.6,171.0,80.0,1440.0,0.734052183091,137.75668335,11.2948322296,0.335757702589,53.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2114.8,766.2,140.0,76.0,1444.0,0.320711033248,37.6337432861,13.7129325867,0.304586559534,53.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2115.0,535.4,87.0,46.0,529.0,0.926237672289,58.4410934448,6.30691432953,0.516670286655,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2124.6,685.4,65.0,52.0,676.0,0.316194920199,62.7920074463,8.99408817291,0.302076220512,37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2131.4,636.4,181.0,92.0,1840.0,0.338999050487,86.4044799805,14.4291934967,0.2687279284,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2122.8,746.5,38.0,40.0,400.0,0.465139403388,1.22404336929,7.22836923599,0.298451304436,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2138.8,733.1,121.0,58.0,812.0,0.687090251509,141.389297485,8.44883537292,0.4520008564,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2137.8,543.3,78.0,52.0,676.0,0.647101022856,3.89215350151,8.23999977112,0.362491458654,42.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2139.1,706.2,69.0,40.0,400.0,0.905881891982,73.653755188,5.64741611481,0.541924715042,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2144.8,750.1,102.0,52.0,676.0,0.616800938284,163.883331299,8.30412578583,0.474027335644,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2146.9,615.3,73.0,66.0,1089.0,0.271529762167,162.237808228,12.1216602325,0.21059346199,42.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2158.5,592.9,36.0,40.0,380.0,0.742613857301,138.599731445,6.02792024612,0.28274333477,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2163.6,534.1,93.0,56.0,784.0,0.494141804195,125.52091217,8.80032348633,0.372663408518,45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2158.0,610.1,102.0,62.0,930.0,0.345395602746,0.479613751173,11.8561897278,0.333446890116,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2164.6,685.9,218.0,90.0,1755.0,0.586897788819,171.836639404,12.6103000641,0.338206022978,53.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2173.5,600.4,105.0,58.0,841.0,0.508365476495,131.472915649,8.84396362305,0.392232149839,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2172.4,752.9,66.0,44.0,484.0,0.531553231075,33.4810638428,7.15460824966,0.428399026394,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2179.6,733.2,191.0,78.0,1443.0,0.442283797431,175.520309448,12.7033529282,0.394506365061,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2181.8,701.1,114.0,72.0,1260.0,0.450594369406,28.7186584473,11.2477703094,0.276343792677,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2185.8,516.1,103.0,52.0,676.0,0.790156262639,100.19859314,7.47292613983,0.47867462039,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2196.3,714.4,31.0,48.0,552.0,0.360787680592,49.3243179321,7.6560254097,0.1690787673,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2197.7,647.1,142.0,60.0,900.0,0.747882935675,25.5014286041,8.80032348633,0.495673537254,44.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2209.2,693.2,58.0,44.0,462.0,0.462129654805,89.8184280396,7.3736782074,0.376471847296,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2214.5,632.2,95.0,54.0,729.0,0.712199927152,171.995025635,8.26034259796,0.409398257732,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2222.5,560.5,77.0,72.0,1152.0,0.805615922043,96.9901504517,9.4058637619,0.186653271317,56.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2219.8,756.6,94.0,62.0,961.0,0.451514287295,23.6540870667,9.99949169159,0.30729418993,47.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2227.8,600.7,98.0,62.0,930.0,0.419376107996,124.461425781,9.90622234344,0.320370554924,48.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2222.2,642.4,23.0,26.0,169.0,0.558696594276,5.93402338028,4.63500022888,0.427554011345,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2225.3,674.2,52.0,50.0,600.0,0.524938314847,9.0967912674,8.23999977112,0.261380523443,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2240.4,699.5,140.0,62.0,961.0,0.557893857759,130.130813599,9.94630146027,0.457672208548,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2244.1,726.0,90.0,56.0,784.0,0.359271522848,144.528457642,9.90622234344,0.360642015934,44.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2244.7,521.8,46.0,36.0,324.0,0.780754025338,146.969421387,5.39263391495,0.446028590202,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2251.2,653.1,61.0,40.0,400.0,0.684759797335,28.6051197052,6.37019824982,0.479092895985,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2254.6,757.2,68.0,52.0,624.0,0.894269303643,122.862884521,7.23207187653,0.316018223763,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2259.2,678.9,158.0,68.0,1156.0,0.615886192102,28.3815116882,11.057518959,0.429387241602,41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2261.8,565.3,55.0,72.0,1152.0,0.475931365098,161.596588135,10.5039806366,0.133323758841,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2268.2,596.8,123.0,76.0,1292.0,0.481375987113,97.5536499023,11.3767213821,0.267601042986,44.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2269.9,725.0,58.0,48.0,576.0,0.488659121658,23.2208023071,8.14286518097,0.316340923309,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2267.9,557.0,13.0,20.0,100.0,0.53238009135,139.37588501,3.45472502708,0.408407062292,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2274.9,613.4,87.0,50.0,625.0,0.394259708964,171.611968994,9.12582302094,0.437309712172,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2278.0,682.5,112.0,64.0,992.0,0.857500662967,21.5165863037,9.30457878113,0.343611717224,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
